"","State","Rate","Year","state","abbr","p_non_white","ue_rate","div_rate","poverty_rate","giniE","p_urban","confed","male_under25","X","Extra_rs","Agree_rs","Cons_rs","Neur_rs","Open_rs","Extra_1","Agree_1","Cons_1","Neur_1","Open_1","Extra_2","Agree_2","Cons_2","Neur_2","Open_2","age","race","gender","income","edu","ideology","spending","reg_business","govrole_big","strong_gov","less_gov_better","trad_1_r","trad_2","trad_3_r","trad_4","male","Open","Extra","Cons","Agree","Neur","traditionalism","Operational"
"7915","North Dakota",251.1,2016,"ND","ND",0.128021130597808,0.0281092016958089,8.76451633540185,0.107226559564009,0.4533,0.609668409716928,0,0.151398966120852,6581,2,4,7,3,4,4,4,7,5,2,6,4,1,5,4,8,6,1,7,2,5,1,1,1,1,1,5,5,3,4,1,3,3,7,4,4,4.25,1
"7916","North Dakota",251.1,2016,"ND","ND",0.128021130597808,0.0281092016958089,8.76451633540185,0.107226559564009,0.4533,0.609668409716928,0,0.151398966120852,6997,7,7,7,4,4,7,1,7,5,5,1,5,1,4,4,8,1,2,2,3,5,0.5,0,0,0,0,5,5,3,5,NA,4.5,7,7,6,4.5,4.5,0.1
"7917","North Dakota",251.1,2016,"ND","ND",0.128021130597808,0.0281092016958089,8.76451633540185,0.107226559564009,0.4533,0.609668409716928,0,0.151398966120852,7072,5,7,4,2,4,6,1,7,1,6,3,6,4,6,4,11,1,1,20,5,6,0.833333333333333,0.5,1,1,1,5,5,2,5,1,5,5.5,5.5,6.5,1.5,4.25,0.866666666666667
"7918","North Dakota",251.1,2016,"ND","ND",0.128021130597808,0.0281092016958089,8.76451633540185,0.107226559564009,0.4533,0.609668409716928,0,0.151398966120852,7211,2,6,3,2,3,2,2,4,2,5,6,3,5,6,5,11,1,1,15,2,3,0.5,0.5,0,0,0,3,2,2,2,1,4,2,3.5,4.5,2,2.25,0.2
"7919","North Dakota",251.1,2016,"ND","ND",0.128021130597808,0.0281092016958089,8.76451633540185,0.107226559564009,0.4533,0.609668409716928,0,0.151398966120852,8415,1,6,3,1,1,2,2,5,5,6,7,6,5,7,7,9,1,1,25,1,6,1,0.75,1,1,1,4,4,2,5,1,3.5,1.5,4,6,3,3.75,0.95
"7920","North Dakota",251.1,2016,"ND","ND",0.128021130597808,0.0281092016958089,8.76451633540185,0.107226559564009,0.4533,0.609668409716928,0,0.151398966120852,9003,4,3,7,4,3,2,5,6,6,6,4,6,1,4,5,3,1,2,27,2,6,NA,0.5,1,0,1,3,3,3,5,NA,4.5,3,6.5,4.5,5,3.5,0.625
"7921","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5473,1,5,5,2,6,5,3,7,3,5,7,6,3,6,2,5,1,2,3,2,4,NA,0.5,0,0,0,2,4,3,4,NA,5.5,3,6,5.5,2.5,3.25,0.125
"7922","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5480,4,2,5,4,6,6,6,7,7,5,4,5,3,4,2,11,1,1,14,3,NA,0.666666666666667,0.5,1,0,1,2,3,2,5,1,5.5,5,6,3.5,5.5,3,0.633333333333333
"7923","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5624,1,6,2,3,7,5,2,6,5,5,7,7,6,5,1,13,1,2,1,2,4,NA,0.5,0,0,0,2,4,2,5,NA,6,3,4,6.5,4,3.25,0.125
"7924","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5629,3,4,4,3,4,2,4,4,3,6,5,6,4,5,4,6,1,1,14,2,4,NA,0.25,0,0,0,3,3,4,3,1,5,2.5,4,5,3,3.25,0.0625
"7925","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5653,1,5,6,2,5,5,3,6,1,5,7,5,2,6,3,11,1,1,14,3,3,0.5,0.25,0,0,0,4,5,3,5,1,5,3,6,5,1.5,4.25,0.15
"7926","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5660,1,4,3,5,6,4,4,5,5,5,7,5,5,3,2,5,1,1,9,2,NA,NA,0.5,0,0,1,3,3,1,4,1,5.5,2.5,4,4.5,5,2.75,0.375
"7927","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5704,7,5,6,3,6,6,3,6,3,7,1,5,2,5,2,3,1,1,22,4,6,0.833333333333333,0.75,1,1,1,5,2,3,2,1,6.5,6.5,6,5,3,3,0.916666666666667
"7928","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5741,4,3,5,2,6,5,5,6,2,6,4,5,3,6,2,2,2,1,3,4,3,NA,0.5,1,0,1,2,2,1,3,1,6,4.5,5.5,4,2,2,0.625
"7929","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5742,3,6,7,2,2,5,2,7,2,2,5,5,1,6,6,7,1,1,17,3,6,0.5,0.75,1,1,1,4,4,4,5,1,2,4,7,5.5,2,4.25,0.85
"7930","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5774,3,3,7,2,6,6,5,7,2,7,5,6,1,6,2,4,3,2,28,5,3,0.333333333333333,0.5,1,0,0,2,2,1,4,NA,6.5,4.5,7,4.5,2,2.25,0.366666666666667
"7931","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5795,4,4,6,5,4,4,4,6,5,4,4,4,2,3,4,13,1,-9,6,2,4,0.666666666666667,0,1,0,0,2,5,3,5,NA,4,4,6,4,5,3.75,0.333333333333333
"7932","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5815,1,4,7,2,2,1,4,7,6,5,7,6,1,6,6,9,1,2,16,2,NA,NA,0.5,1,1,1,4,5,4,5,NA,3.5,1,7,5,4,4.5,0.875
"7933","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5818,1,7,6,1,6,5,1,7,1,7,7,7,2,7,2,13,6,1,3,3,4,0.5,0.5,1,1,1,5,5,1,5,1,6.5,3,6.5,7,1,4,0.8
"7934","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5828,1,2,7,3,3,6,6,7,3,6,7,7,1,5,5,13,1,1,9,NA,NA,0.5,0.25,0,0,0,5,5,5,5,1,4.5,3.5,7,4.5,3,5,0.15
"7935","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5903,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,6,1,2,9,2,NA,0.166666666666667,0.75,1,1,0,2,4,2,4,NA,4,3.5,4,4,4,3,0.583333333333333
"7936","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5919,7,4,4,3,4,6,4,5,3,7,1,6,4,5,4,3,1,2,14,4,4,0.333333333333333,0.25,0,0,0,1,3,2,4,NA,5.5,6.5,4.5,5,3,2.5,0.116666666666667
"7937","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5948,6,4,6,3,4,6,4,4,4,5,2,5,2,5,4,13,1,1,20,5,4,0.5,0.25,0,0,NA,4,1,2,2,1,4.5,6,5,4.5,3.5,2.25,0.1875
"7938","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5953,6,5,7,3,3,6,3,7,5,6,2,5,1,5,5,2,1,1,12,4,3,0.5,0.75,1,1,1,2,1,2,1,1,4.5,6,7,5,4,1.5,0.85
"7939","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,5974,5,7,6,3,6,4,1,6,5,5,3,6,2,5,2,5,1,2,18,2,NA,0.333333333333333,0.75,1,0,0,2,4,1,5,NA,5.5,4.5,6,6.5,4,3,0.416666666666667
"7940","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6003,5,6,7,3,4,2,2,7,3,6,3,6,1,5,4,9,1,2,20,2,6,1,0.75,1,1,1,5,5,4,5,NA,5,3.5,7,6,3,4.75,0.95
"7941","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6011,2,5,4,2,3,4,3,6,4,5,6,5,4,6,5,13,1,1,5,1,NA,NA,0.5,1,0,0,2,5,1,4,1,4,3,5,5,3,3,0.375
"7942","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6031,3,5,7,1,5,5,3,7,2,6,5,5,1,7,3,2,1,2,13,4,5,0.666666666666667,0.5,0,0,1,2,2,2,4,NA,5.5,4,7,5,1.5,2.5,0.433333333333333
"7943","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6061,4,6,7,1,6,5,2,6,2,6,4,7,1,7,2,8,1,2,27,4,4,0.666666666666667,0.5,1,1,1,4,3,2,4,NA,6,4.5,6.5,6.5,1.5,3.25,0.833333333333333
"7944","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6144,5,3,5,3,4,6,5,6,4,5,3,5,3,5,4,12,1,2,7,3,6,0.833333333333333,1,1,1,1,4,2,2,4,NA,4.5,5.5,5.5,4,3.5,3,0.966666666666667
"7945","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6189,3,4,3,3,3,5,4,5,6,5,5,5,5,5,5,8,1,1,1,1,NA,0.333333333333333,0.75,0,0,0,2,3,3,4,1,4,4,4,4.5,4.5,3,0.216666666666667
"7946","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6191,6,6,5,2,6,5,2,7,2,5,2,5,3,6,2,3,1,2,6,3,NA,0.333333333333333,0.5,1,0,0,2,4,2,3,NA,5.5,5.5,6,5.5,2,2.75,0.366666666666667
"7947","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6230,6,7,7,1,7,7,1,7,1,7,2,7,1,7,1,1,1,1,17,2,NA,0.833333333333333,0,0,0,0,1,5,5,5,1,7,6.5,7,7,1,4,0.166666666666667
"7948","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6253,4,3,7,2,3,6,5,7,4,3,4,5,1,6,5,9,1,2,17,2,NA,0.5,0.5,0,0,0,2,4,1,5,NA,3,5,7,4,3,3,0.2
"7949","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6297,3,6,7,1,1,1,2,7,2,2,5,3,1,7,7,4,1,1,15,4,5,0.833333333333333,0.75,1,1,1,4,4,2,4,1,1.5,2,7,4.5,1.5,3.5,0.916666666666667
"7950","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6303,6,4,7,3,4,4,4,6,6,6,2,6,1,5,4,1,1,2,2,3,NA,NA,0.5,0,0,0,2,3,1,3,NA,5,5,6.5,5,4.5,2.25,0.125
"7951","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6327,6,3,3,4,6,6,5,6,5,5,2,5,5,4,2,2,1,1,9,4,3,0.333333333333333,0.5,0,0,0,2,3,2,3,1,5.5,6,4.5,4,4.5,2.5,0.166666666666667
"7952","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6346,3,4,5,3,4,6,4,7,6,6,5,7,3,5,4,3,2,2,11,4,2,0.333333333333333,0.5,0,0,0,1,2,2,3,NA,5,4.5,6,5.5,4.5,2,0.166666666666667
"7953","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6472,4,4,4,4,4,7,4,7,4,4,4,4,4,4,4,3,1,1,21,3,NA,0,0.75,1,0,1,4,4,3,4,1,4,5.5,5.5,4,4,3.75,0.55
"7954","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6503,3,4,4,3,4,3,4,5,3,6,5,6,4,5,4,9,1,1,14,3,4,0.666666666666667,0.5,1,1,1,2,2,1,2,1,5,3,4.5,5,3,1.75,0.833333333333333
"7955","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6513,1,6,6,4,6,4,2,7,1,5,7,7,2,4,2,12,1,2,8,1,NA,NA,0.5,0,0,1,5,5,5,5,NA,5.5,2.5,6.5,6.5,2.5,5,0.375
"7956","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6517,1,3,4,2,4,6,5,7,3,7,7,7,4,6,4,4,2,2,4,3,NA,NA,0.5,0,0,0,3,3,2,3,NA,5.5,3.5,5.5,5,2.5,2.75,0.125
"7957","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6540,3,6,7,1,5,2,2,6,2,7,5,5,1,7,3,2,1,2,1,5,3,0.5,0.75,1,0,0,2,2,2,3,NA,6,2.5,6.5,5.5,1.5,2.25,0.45
"7958","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6598,2,2,5,2,2,6,6,7,5,5,6,7,3,6,6,11,1,1,22,3,4,0.5,0.5,1,0,1,2,5,2,5,1,3.5,4,6,4.5,3.5,3.5,0.6
"7959","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6651,6,7,6,1,6,6,1,7,2,6,2,7,2,7,2,13,3,1,21,5,7,0.5,0.5,1,1,1,1,4,1,5,1,6,6,6.5,7,1.5,2.75,0.8
"7960","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6666,4,4,7,2,4,4,4,6,4,6,4,6,1,6,4,7,1,2,15,2,NA,NA,0.5,1,0,0,5,5,2,5,NA,5,4,6.5,5,3,4.25,0.375
"7961","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6667,2,7,7,4,4,6,1,7,4,5,6,7,1,4,4,10,1,2,28,4,4,0.333333333333333,0.5,0,0,0,2,4,5,5,NA,4.5,4,7,7,4,4,0.166666666666667
"7962","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6676,4,4,4,4,7,1,4,4,4,7,4,4,4,4,1,10,1,1,2,4,NA,NA,0.5,1,1,1,3,5,3,3,1,7,2.5,4,4,4,3.5,0.875
"7963","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6679,6,1,5,6,4,7,7,6,6,6,2,5,3,2,4,3,NA,2,7,4,3,0.666666666666667,0.5,1,0,0,2,3,1,5,NA,5,6.5,5.5,3,6,2.75,0.433333333333333
"7964","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6680,3,6,6,2,6,6,2,6,2,5,5,5,2,6,2,11,1,2,17,4,6,0.833333333333333,0.5,1,1,1,3,3,4,4,NA,5.5,4.5,6,5.5,2,3.5,0.866666666666667
"7965","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6791,2,5,6,4,2,2,3,7,3,3,6,6,2,4,6,4,1,1,23,1,3,0.833333333333333,0.25,1,1,1,4,5,2,5,1,2.5,2,6.5,5.5,3.5,4,0.816666666666667
"7966","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6816,1,7,7,1,3,6,1,7,5,2,7,7,1,7,5,13,1,1,14,5,7,0.666666666666667,0.75,1,1,1,5,5,5,5,1,2.5,3.5,7,7,3,5,0.883333333333333
"7967","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6817,4,4,6,4,4,5,4,6,5,5,4,6,2,4,4,10,1,1,17,1,4,0.5,0.25,1,0,1,2,4,4,5,1,4.5,4.5,6,5,4.5,3.75,0.55
"7968","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6834,6,3,2,5,5,5,5,3,6,6,2,6,6,3,3,2,6,2,7,3,4,0.5,0.5,1,1,1,2,4,4,4,NA,5.5,5.5,2.5,4.5,5.5,3.5,0.8
"7969","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6878,5,5,6,2,5,6,3,6,3,5,3,5,2,6,3,9,1,2,1,3,2,0.5,0.75,1,0,0,4,2,2,3,NA,5,5.5,6,5,2.5,2.75,0.45
"7970","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6891,5,6,6,2,6,6,2,7,2,6,3,7,2,6,2,11,1,1,3,5,6,1,0.5,1,1,1,5,5,4,5,1,6,5.5,6.5,6.5,2,4.75,0.9
"7971","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6894,6,3,6,1,3,7,5,7,3,6,2,3,2,7,5,5,1,2,1,3,4,0.166666666666667,0.5,1,0,0,4,4,4,4,NA,4.5,6.5,6.5,3,2,4,0.333333333333333
"7972","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6896,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,1,11,2,4,0,0.5,0,0,0,3,3,3,3,1,4,4,4,4,4,3,0.1
"7973","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6905,3,4,4,4,4,4,4,5,4,4,5,5,4,4,4,7,1,2,1,3,5,0.666666666666667,0.5,0,0,0,5,3,3,4,NA,4,3.5,4.5,4.5,4,3.75,0.233333333333333
"7974","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6917,1,2,5,3,6,1,6,4,5,5,7,6,3,5,2,NA,2,1,9,4,2,0.166666666666667,0,0,0,0,1,1,1,2,1,5.5,1,4.5,4,4,1.25,0.0333333333333333
"7975","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,6918,6,6,7,3,3,6,2,6,6,4,2,6,1,5,5,13,1,2,9,2,4,NA,1,1,0,1,5,5,5,5,NA,3.5,6,6.5,6,4.5,5,0.75
"7976","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7016,5,3,7,6,2,7,5,7,7,6,3,7,1,2,6,3,1,2,23,4,6,0.666666666666667,0.5,0,0,0,5,5,4,3,NA,4,6,7,5,6.5,4.25,0.233333333333333
"7977","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7071,5,6,5,3,5,6,2,7,6,5,3,5,3,5,3,13,1,1,11,3,6,0.666666666666667,0.5,1,1,1,5,4,3,5,1,5,5.5,6,5.5,4.5,4.25,0.833333333333333
"7978","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7086,2,3,7,2,4,5,5,5,6,6,6,6,1,6,4,11,1,1,1,1,4,0.5,0.5,1,1,0,2,5,1,5,1,5,3.5,6,4.5,4,3.25,0.6
"7979","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7095,3,3,5,5,5,5,5,5,6,3,5,6,3,3,3,3,1,1,25,4,5,0.666666666666667,0.75,1,1,1,1,4,2,2,1,4,4,5,4.5,5.5,2.25,0.883333333333333
"7980","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7096,7,2,6,1,6,5,6,6,2,6,1,3,2,7,2,1,1,1,4,3,2,0.333333333333333,0.5,0,0,0,1,1,3,1,1,6,6,6,2.5,1.5,1.5,0.166666666666667
"7981","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7104,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,9,6,1,8,3,4,0.5,0.5,0,0,0,3,3,3,3,1,4.5,3.5,4,4.5,4,3,0.2
"7982","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7140,3,3,3,2,6,6,5,6,5,5,5,6,5,6,2,7,3,2,12,4,3,0.5,0.5,1,0,0,2,4,2,4,NA,5.5,4.5,4.5,4.5,3.5,3,0.4
"7983","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7202,3,6,6,2,4,4,2,6,1,2,5,5,2,6,4,8,1,1,12,2,4,NA,0.5,0,0,1,4,5,2,4,1,3,3.5,6,5.5,1.5,3.75,0.375
"7984","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7301,4,2,6,2,3,2,6,7,6,4,4,5,2,6,5,8,1,1,24,3,4,0.333333333333333,0.5,0,0,1,2,4,3,4,1,3.5,3,6.5,3.5,4,3.25,0.366666666666667
"7985","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7320,6,6,4,2,3,7,2,7,1,6,2,4,4,6,5,9,6,1,12,4,5,1,0.75,1,1,1,4,5,1,5,1,4.5,6.5,5.5,5,1.5,3.75,0.95
"7986","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7348,2,2,6,3,4,5,6,6,4,7,6,6,2,5,4,3,1,1,15,3,2,0.166666666666667,0.25,0,0,0,2,2,2,4,1,5.5,3.5,6,4,3.5,2.5,0.0833333333333333
"7987","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7350,5,6,4,2,7,7,2,6,1,7,3,7,4,6,1,1,1,1,13,2,NA,1,0.75,1,1,1,5,5,2,5,1,7,6,5,6.5,1.5,4.25,0.95
"7988","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7351,3,7,6,2,6,6,1,6,2,6,5,7,2,6,2,4,2,2,1,5,NA,NA,0.5,0,0,1,3,2,1,3,NA,6,4.5,6,7,2,2.25,0.375
"7989","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7398,3,7,7,3,3,6,1,7,6,6,5,7,1,5,5,10,1,1,26,4,4,0.5,0.5,0,1,1,2,4,2,5,1,4.5,4.5,7,7,4.5,3.25,0.6
"7990","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7409,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,1,20,3,NA,NA,0.5,1,0,1,3,3,3,3,1,4,4,4,4,4,3,0.625
"7991","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7425,6,6,7,2,5,6,2,7,3,4,2,6,1,6,3,13,1,2,7,2,4,1,0.5,0,1,1,1,4,1,5,NA,4.5,6,7,6,2.5,2.75,0.7
"7992","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7449,6,6,5,2,5,5,2,7,5,5,2,6,3,6,3,8,1,2,1,4,6,0.833333333333333,0.75,1,1,1,4,4,2,5,NA,5,5.5,6,6,3.5,3.75,0.916666666666667
"7993","Ohio",300.3,2016,"OH","OH",0.184095344621703,0.0565181792669272,7.67122421637972,0.145771555382856,0.468,0.762840685428674,0,0.139038056082648,7460,6,6,5,6,5,2,2,3,3,3,2,2,3,2,3,13,2,1,12,3,NA,NA,1,1,0,1,5,1,5,1,1,4,4,4,4,4.5,3,0.75
